"Year";"Date";"Observer";"Replicate";"Density";"Size";"Site";"Location";"Latitude";"Longitude";"Depth";"Zone";"Tax_ID";"DatasetID";"Area";"Archipelago";"Country";"Method"
2016;2016-05-24;"RA";2;5;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudanthias pascalus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudanthias pascalus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;180;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis acares";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;50;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis acares";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;30;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis acares";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Aphareus furca";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;6;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;12;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;21;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus binotatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cantherhines pardalis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Halichoeres hortulanus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Halichoeres hortulanus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Halichoeres hortulanus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis argus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon reticulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon reticulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;60;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis iomelas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;20;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis iomelas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;5;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis iomelas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge loriculus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;8;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chlorurus sordidus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chlorurus sordidus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;7;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus hexataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus hexataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;5;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus tetrataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus trimaculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus pyroferus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Epibulus insidiator";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Epibulus insidiator";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Odonus niger";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Odonus niger";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus flavicaudus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus flavicaudus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus flavicaudus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus flavicaudus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Sufflamen bursa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Oxycheilinus unifasciatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma lutescens";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;26;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Naso lituratus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;13;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus oxycephalus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;6;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;5;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;8;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Labroides rubrolabiatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;20;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;5;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis xanthura";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis xanthura";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;50;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus triostegus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon quadrimaculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pomachromis fuscidorsalis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma veliferum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma veliferum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis argus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;22;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis argus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;27;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis argus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus trilobatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon trifascialis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon ornatissimus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Sufflamen bursa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;15;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis vanderbilti";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;11;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma lutescens";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma lutescens";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;3;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;4;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;8;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;6;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;26;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Coris aygula";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon lunula";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;2;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon lunulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;11;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Exallias brevis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus octotaenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;28;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Diodon liturosus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;7;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";2;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites forsteri";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
