"DatasetID";"Area";"Country";"Archipelago";"Location";"Site";"Replicate";"Zone";"Latitude";"Longitude";"Depth";"Year";"Date";"Method";"Observer";"Family";"Genus";"Species";"Size";"Density"
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Centropyge";"Centropyge bicolor";10;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Centropyge";"Centropyge flavissima";10;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";21;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";23;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus sordidus";12;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus sordidus";14;12
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Scarus";"Scarus dimidiatus";7;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Scarus";"Scarus dimidiatus";12;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Siganidae";"Siganus";"Siganus argenteus";17;4
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";10;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";1;NA;-9,779571;161,946865;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";13;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";15;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Naso";"Naso lituratus";24;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";8;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Balistidae";"Balistapus";"Balistapus undulatus";15;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Balistidae";"Balistapus";"Balistapus undulatus";16;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Balistidae";"Balistapus";"Balistapus undulatus";17;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Chaetodon";"Chaetodon lunulatus";16;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Forcipiger";"Forcipiger flavissimus";10;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Hemigymnus";"Hemigymnus melapterus";17;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Hemigymnus";"Hemigymnus melapterus";19;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Thalassoma";"Thalassoma hardwicke";9;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Thalassoma";"Thalassoma hardwicke";11;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Mullidae";"Parupeneus";"Parupeneus multifasciatus";11;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Centropyge";"Centropyge bicolor";9;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Centropyge";"Centropyge flavissima";8;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Centropyge";"Centropyge flavissima";9;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Pygoplites";"Pygoplites diacanthus";16;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Pygoplites";"Pygoplites diacanthus";17;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";15;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";17;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";21;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";23;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";27;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus sordidus";13;5
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Scarus";"Scarus dimidiatus";10;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Scarus";"Scarus flavipectoralis";20;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Siganidae";"Siganus";"Siganus vulpinus";16;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";14;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";2;NA;-9,740727;161,994198;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";15;9
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Acanthurus";"Acanthurus blochii";16;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Acanthurus";"Acanthurus blochii";19;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Acanthurus";"Acanthurus pyroferus";16;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";14;11
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";15;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";16;6
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Naso";"Naso brevirostris";16;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Naso";"Naso lituratus";10;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Naso";"Naso lituratus";19;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";10;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Balistidae";"Balistapus";"Balistapus undulatus";7;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Balistidae";"Sufflamen";"Sufflamen chrysopterum";13;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Chaetodon";"Chaetodon auriga";12;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Chaetodon";"Chaetodon lunulatus";9;4
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Chaetodon";"Chaetodon semeion";15;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Chaetodon";"Chaetodon ulietensis";9;3
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Forcipiger";"Forcipiger flavissimus";10;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Chaetodontidae";"Heniochus";"Heniochus varius";14;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Cheilinus";"Cheilinus fasciatus";17;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Gomphosus";"Gomphosus varius";16;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Hemigymnus";"Hemigymnus melapterus";14;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Thalassoma";"Thalassoma hardwicke";10;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Labridae";"Thalassoma";"Thalassoma hardwicke";14;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Lethrinidae";"Monotaxis";"Monotaxis heterodon";10;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Lethrinidae";"Monotaxis";"Monotaxis heterodon";12;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Mullidae";"Parupeneus";"Parupeneus multifasciatus";13;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Mullidae";"Parupeneus";"Parupeneus multifasciatus";16;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Centropyge";"Centropyge flavissima";8;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Pygoplites";"Pygoplites diacanthus";12;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Pomacanthidae";"Pygoplites";"Pygoplites diacanthus";17;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";14;7
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";15;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";19;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";20;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";22;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";23;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus bleekeri";26;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus sordidus";8;5
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Chlorurus";"Chlorurus sordidus";16;4
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Scarus";"Scarus dimidiatus";19;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Scaridae";"Scarus";"Scarus flavipectoralis";21;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Siganidae";"Siganus";"Siganus lineatus";16;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";12;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";13;1
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";14;2
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"Ulawa Island";"ST_A";3;NA;-9,713754;162,001148;8,838768668089;2018;"2018-06-21";"Belt transect";NA;"Zanclidae";"Zanclus";"Zanclus cornutus";15;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Acanthurus";"Acanthurus nigricans";14;2
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Acanthurus";"Acanthurus pyroferus";15;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Acanthurus";"Acanthurus pyroferus";17;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";10;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";11;2
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Naso";"Naso lituratus";17;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Balistidae";"Balistapus";"Balistapus undulatus";10;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Balistidae";"Balistapus";"Balistapus undulatus";16;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Balistidae";"Melichthys";"Melichthys vidua";15;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Balistidae";"Odonus";"Odonus niger";12;13
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Balistidae";"Odonus";"Odonus niger";13;25
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Chaetodontidae";"Chaetodon";"Chaetodon pelewensis";8;2
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Chaetodontidae";"Chaetodon";"Chaetodon trifascialis";10;4
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Chaetodontidae";"Chaetodon";"Chaetodon ulietensis";8;2
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Chaetodontidae";"Chaetodon";"Chaetodon ulietensis";9;3
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Chaetodontidae";"Chaetodon";"Chaetodon ulietensis";10;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Chaetodontidae";"Chaetodon";"Chaetodon ulietensis";11;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Labridae";"Halichoeres";"Halichoeres trimaculatus";15;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Labridae";"Thalassoma";"Thalassoma jansenii";10;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Mullidae";"Parupeneus";"Parupeneus multifasciatus";11;2
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Mullidae";"Parupeneus";"Parupeneus trifasciatus";15;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Pomacanthidae";"Centropyge";"Centropyge bicolor";9;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Pomacanthidae";"Centropyge";"Centropyge bicolor";10;3
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Serranidae";"Aethaloperca";"Aethaloperca rogaa";21;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";1;"Lagoon";-17,786995;179,138572;3;2019;NA;"Visual Point Count";NA;"Serranidae";"Cephalopholis";"Cephalopholis urodeta";20;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";2;"Lagoon";-17,772688;179,169557;2;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Acanthurus";"Acanthurus pyroferus";12;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";2;"Lagoon";-17,772688;179,169557;2;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";11;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";2;"Lagoon";-17,772688;179,169557;2;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";13;7
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";2;"Lagoon";-17,772688;179,169557;2;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Naso";"Naso lituratus";18;1
"DATA5";"Pacific";"Republic of Fiji";"Fiji Islands";NA;"Batiki Island";2;"Lagoon";-17,772688;179,169557;2;2019;NA;"Visual Point Count";NA;"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";8;1
