"DatasetID";"Area";"Country";"Archipelago";"Location";"Site";"Zone";"Latitude";"Longitude";"Depth";"Year";"Date";"Replicate";"Method";"Observer";"Family";"Genus";"Species";"Density";"Size"
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus nigrofuscus";1;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus nigrofuscus";2;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus nigrofuscus";1;10
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus nigrofuscus";2;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus pyroferus";1;9
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus pyroferus";1;18
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus triostegus";3;15
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus flavicauda";2;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus flavicauda";1;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";2;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";7;18
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";5;20
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Naso";"Naso lituratus";1;25
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";3;10
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";2;11
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";2;14
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma velifer";3;18
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Balistapus";"Balistapus undulatus";1;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Balistapus";"Balistapus undulatus";1;14
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Balistapus";"Balistapus undulatus";1;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Melichthys";"Melichthys vidua";2;20
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Melichthys";"Melichthys vidua";1;22
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Odonus";"Odonus niger";2;18
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Odonus";"Odonus niger";1;20
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Odonus";"Odonus niger";2;23
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Rhinecanthus";"Rhinecanthus rectangulus";1;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Balistidae";"Sufflamen";"Sufflamen bursa";2;15
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Blenniidae";"Cirripectes";"Cirripectes variolosus";1;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon ornatissimus";2;17
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon pelewensis";2;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon pelewensis";4;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon quadrimaculatus";2;14
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon trifascialis";1;13
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon trifascialis";1;14
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon trifascialis";1;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Neocirrhites";"Neocirrhites armatus";8;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Neocirrhites";"Neocirrhites armatus";7;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Neocirrhites";"Neocirrhites armatus";2;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";1;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";2;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";3;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";1;9
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";3;10
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites forsteri";1;15
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Cheilinus";"Cheilinus oxycephalus";2;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Cheilinus";"Cheilinus oxycephalus";1;10
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Cheilinus";"Cheilinus trilobatus";1;13
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Cheilinus";"Cheilinus trilobatus";1;14
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Cheilinus";"Cheilinus trilobatus";1;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Epibulus";"Epibulus insidiator";1;18
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Epibulus";"Epibulus insidiator";1;19
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Gomphosus";"Gomphosus varius";3;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Gomphosus";"Gomphosus varius";1;10
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Gomphosus";"Gomphosus varius";1;12
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Gomphosus";"Gomphosus varius";1;17
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus hexataenia";1;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus hexataenia";2;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus tetrataenia";2;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma lutescens";1;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma lutescens";2;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma lutescens";1;12
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";1;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";1;7
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";1;15
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";1;17
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Lutjanidae";"Aphareus";"Aphareus furca";1;21
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Monacanthidae";"Amanses";"Amanses scopas";1;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Ostraciidae";"Ostracion";"Ostracion meleagris";1;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge bispinosa";1;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge bispinosa";4;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge bispinosa";3;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge flavissima";1;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge flavissima";2;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge flavissima";10;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge flavissima";4;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge loriculus";2;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacanthidae";"Centropyge";"Centropyge loriculus";1;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Chromis";"Chromis acares";200;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Chromis";"Chromis iomelas";70;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Chromis";"Chromis margaritifer";10;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Chromis";"Chromis margaritifer";12;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Chromis";"Chromis margaritifer";2;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Chromis";"Chromis vanderbilti";50;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Chromis";"Chromis vanderbilti";5;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Dascyllus";"Dascyllus flavicaudus";2;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Dascyllus";"Dascyllus flavicaudus";3;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Plectroglyphidodon";"Plectroglyphidodon johnstonianus";1;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Plectroglyphidodon";"Plectroglyphidodon johnstonianus";7;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Plectroglyphidodon";"Plectroglyphidodon johnstonianus";2;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Plectroglyphidodon";"Plectroglyphidodon lacrymatus";3;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Plectroglyphidodon";"Plectroglyphidodon lacrymatus";4;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Plectroglyphidodon";"Plectroglyphidodon lacrymatus";1;7
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Stegastes";"Stegastes fasciolatus";4;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Stegastes";"Stegastes fasciolatus";3;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Pomacentridae";"Stegastes";"Stegastes fasciolatus";2;8
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scaridae";"Chlorurus";"Chlorurus sordidus";1;18
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scaridae";"Chlorurus";"Chlorurus sordidus";1;20
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scaridae";"Chlorurus";"Chlorurus sordidus";1;23
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scaridae";"Scarus";"Scarus oviceps";1;26
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scaridae";"Scarus";"Scarus oviceps";1;27
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scaridae";"Scarus";"Scarus psittacus";2;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scaridae";"Scarus";"Scarus psittacus";2;18
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scorpaenidae";"Caracanthus";"Caracanthus maculatus";3;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scorpaenidae";"Caracanthus";"Caracanthus maculatus";12;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Scorpaenidae";"Caracanthus";"Caracanthus maculatus";1;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Serranidae";"Cephalopholis";"Cephalopholis argus";2;22
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Serranidae";"Cephalopholis";"Cephalopholis argus";1;28
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Serranidae";"Cephalopholis";"Cephalopholis leopardus";1;16
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Serranidae";"Cephalopholis";"Cephalopholis urodeta";2;15
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Sphyraenidae";"Sphyraena";"Sphyraena helleri";5;40
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Zanclidae";"Zanclus";"Zanclus cornutus";1;17
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Rimatu'u";"Lagoon";-17,025467;-149,562489;12;2016;"2016-05-24";3;"Belt transect";"RA";"Zanclidae";"Zanclus";"Zanclus cornutus";1;19
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"San Cristobal Island";"ST_B";NA;-10,66648;161,67536;11,8866199329473;2018;"2018-06-22";1;"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";4;10
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"San Cristobal Island";"ST_B";NA;-10,66648;161,67536;11,8866199329473;2018;"2018-06-22";1;"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";7;14
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"San Cristobal Island";"ST_B";NA;-10,66648;161,67536;11,8866199329473;2018;"2018-06-22";1;"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";3;15
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"San Cristobal Island";"ST_B";NA;-10,66648;161,67536;11,8866199329473;2018;"2018-06-22";1;"Belt transect";NA;"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";2;16
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"San Cristobal Island";"ST_B";NA;-10,66648;161,67536;11,8866199329473;2018;"2018-06-22";1;"Belt transect";NA;"Acanthuridae";"Naso";"Naso lituratus";2;16
"DATA4";"Pacific";"Solomon Islands";"Solomon Islands";"San Cristobal Island";"ST_B";NA;-10,66648;161,67536;11,8866199329473;2018;"2018-06-22";1;"Belt transect";NA;"Acanthuridae";"Naso";"Naso lituratus";1;17
